id,DTEGRANTED,CODE,source_name,TYPECODE,APPLNO,OLDCODE,COMMODITIES,PART,LEN,STATUSGRP,GROUP5,source_title,AREA,AREAUNIT,RENEWAL,DTEPEGGED,INTEREST,GROUP2,COMMODITIESCD,STATUS,OBJECTID,layer_id,MAPREF,source_url,rest_url,layer_name,DTERENEWAL,JURISDIC,ARCHIVED,RESPOFFICE,NAME,ACCCODE,REGION,COMMENTS,TYPEGROUP,GROUP4,GROUP1,GROUP3,PARTIES,DTEEXPIRES,AREAVALUE,TYPE,DTEAPPLIED
1,,131,NA,ML,,131,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Cancelled,215753,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,ML-131,,,,Mining,,Semi-Precious Stones,,Topstones Industrial & Mining Co. (Pty) Ltd (100.000000%),,,Mining Licence,2003-05-27
2,,5154,NA,EPL,,5154,"Base and Rare Metals, Non-Nuclear Fuel Minerals, Semi-Precious Stones",Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,"BRM, Nnf, SPS",Rejected,215754,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-5154,,,,Exploration,,"Base and Rare Metals, Non-Nuclear Fuel Minerals, Semi-Precious Stones",,Kalapuse General Dealers CC (100.000000%),,,Exclusive Prospecting Licence,2012-10-16
3,,67273,NA,MC,,67273,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215755,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,67273,,,,Claims,,Semi-Precious Stones,,,,,Mining Claim,
4,2005-01-25,67289,NA,MC,,67289,Dimension Stone,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,DS,Rejected,215756,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,67289,,,,Claims,,Dimension Stone,,,,,Mining Claim,
5,,4566,NA,EPL,,4566,Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,PS,Rejected,215757,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-4566,,,,Exploration,,Precious Stones,,Master Mining (Pty) Ltd (100.000000%),,,Exclusive Prospecting Licence,2010-07-15
6,,4571,NA,EPL,,4571,Dimension Stone,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,DS,Rejected,215758,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-4571,,,,Exploration,,Dimension Stone,,Marvest Marble (Pty) Ltd (100.000000%),,,Exclusive Prospecting Licence,2010-08-10
7,2010-06-11,68500,NA,MC,,68500,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215759,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,68500,,,,Claims,,Semi-Precious Stones,,,,,Mining Claim,
8,,66090,NA,MC,,66090,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215760,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,66090,,,,Claims,,Semi-Precious Stones,,Jean Johannes Meyer (100.000000%),,,Mining Claim,
9,,66091,NA,MC,,66091,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215761,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,66091,,,,Claims,,Semi-Precious Stones,,,,,Mining Claim,
10,,4131,NA,EPL,,4131,Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,PS,Rejected,215762,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-4131,,,,Exploration,,Precious Stones,,,,,Exclusive Prospecting Licence,2008-07-07
11,,4597,NA,EPL,,4597,"Base and Rare Metals, Dimension Stone, Semi-Precious Stones",Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,"BRM, DS, SPS",Rejected,215763,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-4597,,,,Exploration,,"Base and Rare Metals, Dimension Stone, Semi-Precious Stones",,Free-Lance Investments CC (100.000000%),,,Exclusive Prospecting Licence,2010-09-14
12,,4599,NA,EPL,,4599,Non-Nuclear Fuel Minerals,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,Nnf,Abandoned,215764,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-4599,,,,Exploration,,Non-Nuclear Fuel Minerals,,Cullen Resources  Namibia (Pty) Ltd (100.000000%),,,Exclusive Prospecting Licence,2010-09-14
13,,4600,NA,EPL,,4600,Non-Nuclear Fuel Minerals,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,Nnf,Abandoned,215765,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-4600,,,,Exploration,,Non-Nuclear Fuel Minerals,,Cullen Resources  Namibia (Pty) Ltd (100.000000%),,,Exclusive Prospecting Licence,2010-09-14
14,,4601,NA,EPL,,4601,Non-Nuclear Fuel Minerals,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,Nnf,Abandoned,215766,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-4601,,,,Exploration,,Non-Nuclear Fuel Minerals,,Cullen Resources  Namibia (Pty) Ltd (100.000000%),,,Exclusive Prospecting Licence,2010-09-14
15,,4602,NA,EPL,,4602,Non-Nuclear Fuel Minerals,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,Nnf,Abandoned,215767,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-4602,,,,Exploration,,Non-Nuclear Fuel Minerals,,Cullen Resources  Namibia (Pty) Ltd (100.000000%),,,Exclusive Prospecting Licence,2010-09-14
16,,4603,NA,EPL,,4603,Non-Nuclear Fuel Minerals,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,Nnf,Abandoned,215768,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-4603,,,,Exploration,,Non-Nuclear Fuel Minerals,,Cullen Resources  Namibia (Pty) Ltd (100.000000%),,,Exclusive Prospecting Licence,2010-09-14
17,2011-06-20,68696,NA,MC,,68696,Precious Metals,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,PM,Rejected,215769,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,68696,,,,Claims,,Precious Metals,,,,,Mining Claim,
18,2011-06-20,68697,NA,MC,,68697,Precious Metals,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,PM,Rejected,215770,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,68697,,,,Claims,,Precious Metals,,,,,Mining Claim,
19,2011-06-20,68698,NA,MC,,68698,Precious Metals,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,PM,Rejected,215771,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,68698,,,,Claims,,Precious Metals,,,,,Mining Claim,
20,2011-06-20,68699,NA,MC,,68699,Precious Metals,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,PM,Rejected,215772,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,68699,,,,Claims,,Precious Metals,,Georg Schurz (100.000000%),,,Mining Claim,
21,2011-06-20,68700,NA,MC,,68700,Precious Metals,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,PM,Rejected,215773,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,68700,,,,Claims,,Precious Metals,,,,,Mining Claim,
22,2011-06-07,68706,NA,MC,,68706,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215774,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,68706,,,,Claims,,Semi-Precious Stones,,,,,Mining Claim,
23,2003-09-02,66869,NA,MC,,66869,,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,,Rejected,215775,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,66869,,,,Claims,,,,,,,Mining Claim,
24,2004-08-23,67174,NA,MC,,67174,,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,,Rejected,215776,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,67174,,,,Claims,,,,,,,Mining Claim,
25,2003-11-13,66905,NA,MC,,66905,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215777,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,66905,,,,Claims,,Semi-Precious Stones,,,,,Mining Claim,
26,2005-04-29,67330,NA,MC,,67330,,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,,Rejected,215778,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,67330,,,,Claims,,,,,,,Mining Claim,
27,,EPL-2055,NA,EPL,,2055,Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,PS,Expired,215779,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-2055,,,,Exploration,,Precious Stones,,Namdeb Diamond Corporation (Pty) Ltd (100.000000%),,,Exclusive Prospecting Licence,
28,,2808,NA,EPL,,2808,"Base and Rare Metals, Precious Stones",Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,"BRM, PS",Rejected,215780,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-2808,,,,Exploration,,"Base and Rare Metals, Precious Stones",,Black Range Mining (Pty) Ltd (100.000000%),,,Exclusive Prospecting Licence,2009-06-10
29,,2811,NA,EPL,,2811,"Base and Rare Metals, Precious Metals",Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,"BRM, PM",Rejected,215781,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-2811,,,,Exploration,,"Base and Rare Metals, Precious Metals",,Black Range Mining (Pty) Ltd (100.000000%),,,Exclusive Prospecting Licence,2009-06-10
30,,4912,NA,EPL,,4912,"Base and Rare Metals, Semi-Precious Stones",Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,"BRM, SPS",Abandoned,215782,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-4912,,,,Exploration,,"Base and Rare Metals, Semi-Precious Stones",,Philco Investment Two (Pty) Ltd (100.000000%),,,Exclusive Prospecting Licence,2012-02-06
31,,67606,NA,MC,,67606,,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,,Rejected,215783,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,67606,,,,Claims,,,,,,,Mining Claim,
32,,67607,NA,MC,,67607,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215784,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,67607,,,,Claims,,Semi-Precious Stones,,,,,Mining Claim,
33,,67608,NA,MC,,67608,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215785,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,67608,,,,Claims,,Semi-Precious Stones,,,,,Mining Claim,
34,,67609,NA,MC,,67609,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215786,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,67609,,,,Claims,,Semi-Precious Stones,,,,,Mining Claim,
35,2007-03-13,67648,NA,MC,,67648,Dimension Stone,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,DS,Rejected,215787,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,67648,,,,Claims,,Dimension Stone,,,,,Mining Claim,
36,2007-03-13,67649,NA,MC,,67649,Dimension Stone,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,DS,Rejected,215788,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,67649,,,,Claims,,Dimension Stone,,,,,Mining Claim,
37,,5294,NA,EPL,,5294,"Base and Rare Metals, Precious Metals",Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,"BRM, PM",Rejected,215789,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-5294,,,,Exploration,,"Base and Rare Metals, Precious Metals",,T.F.J. Geo Investments CC (100.000000%),,,Exclusive Prospecting Licence,2013-04-22
38,,5295,NA,EPL,,5295,"Base and Rare Metals, Precious Metals",Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,"BRM, PM",Rejected,215790,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-5295,,,,Exploration,,"Base and Rare Metals, Precious Metals",,T.F.J. Geo Investments CC (100.000000%),,,Exclusive Prospecting Licence,2013-04-22
39,,5542,NA,EPL,,5542,"Base and Rare Metals, Precious Metals",Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,"BRM, PM",Abandoned,215791,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-5542,,,,Exploration,,"Base and Rare Metals, Precious Metals",,Votorantim Metals Namibia (Pty) Ltd (100.000000%),,,Exclusive Prospecting Licence,2013-11-18
40,2007-11-01,67934,NA,MC,,67934,Dimension Stone,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,DS,Rejected,215792,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,67934,,,,Claims,,Dimension Stone,,,,,Mining Claim,
41,2007-11-01,67938,NA,MC,,67938,Dimension Stone,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,DS,Rejected,215793,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,67938,,,,Claims,,Dimension Stone,,,,,Mining Claim,
42,2011-12-05,68802,NA,MC,,68802,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215794,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,68802,,,,Claims,,Semi-Precious Stones,,,,,Mining Claim,
43,2007-10-09,67754,NA,MC,,67754,"Dimension Stone, Semi-Precious Stones",Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,"DS, SPS",Rejected,215795,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,67754,,,,Claims,,"Dimension Stone, Semi-Precious Stones",,Jasuva Kuvare (100.000000%),2010-10-08,,Mining Claim,
44,2002-11-23,EPL-2109,NA,EPL,,2109,Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,PS,Abandoned,215796,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-2109,,,,Exploration,,Precious Stones,,Namdeb Diamond Corporation (Pty) Ltd (100.000000%),2004-11-22,,Exclusive Prospecting Licence,2002-08-22
45,2002-11-23,EPL-2110,NA,EPL,,2110,Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,PS,Abandoned,215797,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-2110,,,,Exploration,,Precious Stones,,Namdeb Diamond Corporation (Pty) Ltd (100.000000%),2004-11-22,,Exclusive Prospecting Licence,2002-08-22
46,2002-11-23,EPL-2111,NA,EPL,,2111,Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,PS,Abandoned,215798,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-2111,,,,Exploration,,Precious Stones,,Namdeb Diamond Corporation (Pty) Ltd (100.000000%),2004-11-22,,Exclusive Prospecting Licence,2002-08-22
47,2002-11-23,EPL-2112,NA,EPL,,2112,Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,PS,Expired,215799,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-2112,,,,Exploration,,Precious Stones,,Namdeb Diamond Corporation (Pty) Ltd (100.000000%),2004-11-22,,Exclusive Prospecting Licence,2002-08-22
48,2002-11-23,EPL-2116,NA,EPL,,2116,Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,PS,Expired,215800,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-2116,,,,Exploration,,Precious Stones,,Namdeb Diamond Corporation (Pty) Ltd (100.000000%),2004-11-22,,Exclusive Prospecting Licence,2000-08-21
49,,5544,NA,EPL,,5544,Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,PS,Rejected,215801,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,EPL-5544,,,,Exploration,,Precious Stones,,Misty Bay Investments Two Hundred And Thirteen CC (100.000000%),,,Exclusive Prospecting Licence,2013-11-21
50,2007-08-01,67862,NA,MC,,67862,"Base and Rare Metals, Precious Metals",Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,"BRM, PM",Rejected,215802,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,67862,,,,Claims,,"Base and Rare Metals, Precious Metals",,Hendrik Dawids (100.000000%),,,Mining Claim,
51,2007-08-01,67863,NA,MC,,67863,"Base and Rare Metals, Precious Metals",Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,"BRM, PM",Rejected,215803,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,67863,,,,Claims,,"Base and Rare Metals, Precious Metals",,,,,Mining Claim,
52,2013-02-18,68946,NA,MC,,68946,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215804,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,68946,,,,Claims,,Semi-Precious Stones,,,,,Mining Claim,
53,2013-02-18,68947,NA,MC,,68947,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215805,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,68947,,,,Claims,,Semi-Precious Stones,,,,,Mining Claim,
54,2013-02-18,68948,NA,MC,,68948,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215806,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,68948,,,,Claims,,Semi-Precious Stones,,,,,Mining Claim,
55,2013-02-18,68949,NA,MC,,68949,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215807,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,68949,,,,Claims,,Semi-Precious Stones,,,,,Mining Claim,
56,2013-02-18,68950,NA,MC,,68950,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215808,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,68950,,,,Claims,,Semi-Precious Stones,,,,,Mining Claim,
57,2013-02-18,68951,NA,MC,,68951,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215809,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,68951,,,,Claims,,Semi-Precious Stones,,,,,Mining Claim,
58,2013-02-18,68952,NA,MC,,68952,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215810,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,68952,,,,Claims,,Semi-Precious Stones,,,,,Mining Claim,
59,2013-02-18,68953,NA,MC,,68953,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215811,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,68953,,,,Claims,,Semi-Precious Stones,,,,,Mining Claim,
60,2013-02-18,68954,NA,MC,,68954,Semi-Precious Stones,Part 1,0,Inactive,,Namibia Mining Cadastre Portal,0,,0,,,,SPS,Rejected,215812,18,,http://portals.flexicadastre.com/Namibia/,http://services1.arcgis.com/AYIukXzftCPbklHN/arcgis/rest/services/NamibiaPortal_3/FeatureServer,AllLicenses,,Namibia,True,,68954,,,,Claims,,Semi-Precious Stones,,,,,Mining Claim,
